salary;age;elevel;car;zipcode;credit;brand
56929,8797970798;32;2;10;0;602,99; 
56800,84912;41;2;7;8;522,05;Elago
32839,41644;30;2;20;1;511,43;Elago
94358,7130972035;68;2;17;4;730,63; 
50947,00921;65;1;18;5;501,12;Belkin
42403,1222696367;76;2;12;4;621,64; 
157324,923489195;73;3;19;6;738,45; 
140590,0095;47;3;1;0;830,17;Elago
85901,7003197457;27;3;9;7;572,42; 
53570,94339;40;2;20;3;555,69;Elago
103052,7275;42;3;4;0;679,93;Belkin
41507,4528966178;61;1;3;4;527,12; 
154358,936791289;65;3;7;5;817,06; 
71294,1256847013;62;2;19;8;676,27; 
137212,2175;74;2;12;3;644,34;Elago
83138,87623;66;3;12;4;719,04;Belkin
71180,9457973809;71;3;20;1;648,7; 
133390,29401419;20;2;19;7;637,82; 
78406,40855;29;3;5;3;601,17;Belkin
85919,98579;75;3;7;1;563,26;Elago
72867,35203;67;3;10;5;631,71;Belkin
131117,0682;60;3;19;4;801,44;Elago
22586,83296;22;2;15;1;596,97;Elago
141517,425444281;67;3;3;3;705,48; 
95034,233834463;49;3;8;8;649,99; 
44259,5167;54;1;8;8;571,63;Elago
79976,00165;50;3;14;6;689,29;Belkin
112297,3627;38;3;17;1;639,97;Elago
27141,77014;52;1;18;3;617,23;Elago
125044,106623091;48;4;1;7;728,53; 
93097,2316021483;57;3;17;2;635,85; 
105536,9389;70;3;3;2;759,07;Belkin
150000;30;4;1;4;768,55;Elago
111509,374493381;64;3;7;5;689,61; 
61474,31483;68;2;19;1;631,26;Belkin
121875,390537691;28;2;17;8;736,9; 
145223,8961;66;4;1;1;748,2;Elago
72943,3903182873;55;2;7;5;540,12; 
53535,1969215055;59;2;8;4;519,13; 
37549,16377;60;2;17;0;461,75;Belkin
34215,48697;44;1;18;4;499,38;Elago
95087,46524;22;3;20;5;716,95;Belkin
113192,789430831;57;3;10;6;714,23; 
118632,9831;80;3;8;6;617,12;Belkin
111944,1139;61;3;3;7;624,23;Belkin
81169,735979874;53;2;19;6;578,01; 
26379,47447;61;2;20;2;453,37;Elago
117811,416771354;39;2;14;3;766,02; 
64462,74609;43;2;17;3;556,75;Elago
70725,71823;69;2;5;8;678,41;Belkin
121012,684890948;71;2;12;4;712,79; 
106116,8527;25;3;16;6;733,56;Elago
49022,8749823967;41;1;5;6;636,43; 
25989,75732;40;1;15;2;493,83;Elago
67542,76917;64;2;5;7;563;Belkin
144053,4958;33;3;19;1;728,04;Elago
111017,7616;59;2;5;8;619,89;Belkin
133925,123598663;62;3;1;8;746,05; 
135254,8588;80;3;4;0;802,76;Belkin
135314,0475;65;3;1;1;763,91;Belkin
104422,809599835;69;3;8;2;644,55; 
97386,85357;38;3;5;8;670,79;Elago
47020,7787860692;31;1;19;2;610,86; 
114086,5625;23;2;5;2;697,24;Elago
66744,7827;75;3;5;1;553,48;Belkin
133765,263893231;48;3;14;5;784,37; 
39946,92916;72;2;8;1;631,24;Belkin
57705,11221;62;2;15;7;576,15;Belkin
92007,942842622;72;2;1;6;595,44; 
86430,1723830018;26;3;1;0;715,58; 
80294,51084;34;3;10;6;675,24;Belkin
83039,06378;34;2;4;2;622,7;Belkin
70058,7866553932;62;2;7;5;637,95; 
94460,43807;52;3;19;8;674,64;Belkin
136801,412963987;35;2;4;0;663,62; 
131639,0867;68;3;3;8;730,24;Belkin
42805,37446;41;1;7;6;575,07;Elago
98100,8708016795;33;3;14;4;587,87; 
121329,310283397;52;3;20;0;666,45; 
93600,79013;28;2;14;8;739,02;Belkin
90371,32436;24;3;16;5;603,62;Elago
41431,7259240577;33;1;3;6;631,6; 
83185,14145;70;2;16;4;717,2;Belkin
111273,6041;32;3;20;5;654,89;Elago
88505,5314943186;75;2;12;0;725,23; 
137727,3942;30;3;20;4;781,47;Elago
119802,3661;40;3;7;5;620,17;Belkin
32218,1739899926;46;2;18;4;558,37; 
107186,3484;26;3;19;3;592,39;Elago
153461,393606888;76;4;13;2;755,61; 
136139,333;49;3;14;4;777,2;Elago
51013,23361;64;3;20;0;511,74;Belkin
37061,90463;37;2;17;4;541,77;Elago
40821,9765369388;43;1;12;1;492,94; 
135211,4322;52;4;1;1;717,48;Elago
139131,3041;28;3;5;5;811,62;Elago
92697,44441;60;2;3;3;725,35;Belkin
79436,5901692076;31;3;14;5;642,97; 
84789,55919;80;2;10;0;580,55;Belkin
82688,14081;30;3;3;0;715,3;Belkin
136838,987392766;78;3;2;1;729,31; 
96669,7022;62;2;16;8;595,42;Belkin
83653,5977;42;3;7;2;634,93;Belkin
99124,5548381495;34;3;3;2;723; 
39866,05875;24;2;8;0;559,04;Elago
20000;80;2;5;3;430,26;Belkin
133431,1051;57;3;17;1;773,83;Belkin
147790,8033;57;3;3;7;670,93;Elago
110458,0817;48;3;14;7;694,25;Belkin
113964,367364765;20;3;17;3;766,67; 
47879,2014492125;42;1;6;5;546,59; 
92815,98116;62;3;14;2;654,72;Elago
107233,6262;44;2;17;1;633,04;Belkin
105580,497;74;3;16;0;645,9;Belkin
96467,50533145;49;2;17;8;669,54; 
51945,59286;71;3;8;0;639,96;Belkin
103366,8134;74;3;20;5;581,67;Belkin
38848,6438;40;1;3;8;578,11;Elago
118070,103385238;59;2;19;7;775,82; 
75136,1253782874;33;2;5;6;574,65; 
60815,6804347326;22;1;6;7;597,85; 
95392,5705512793;46;3;8;1;726,42; 
60633,37205;44;2;7;2;663,42;Elago
140291,596316649;21;3;11;7;770,27; 
94501,56891;71;2;6;4;732,79;Elago
100196,16226307;45;2;19;2;740,89; 
22381,1604653581;35;1;20;2;490,9; 
120816,7251;71;3;9;6;705,69;Belkin
47862,4279530301;46;2;20;0;487,64; 
57417,5416;67;2;3;8;582,5;Elago
26699,84876;52;2;18;5;518,27;Elago
157958,226245319;54;3;11;5;794,1; 
80275,39527;42;2;13;7;717,46;Elago
84428,75873;73;3;10;7;676,87;Belkin
76539,0247465892;63;3;18;0;640,55; 
115647,1347;64;3;17;3;752,42;Belkin
120052,804;62;3;2;7;717,32;Belkin
102895,825725687;73;3;10;7;629,26; 
132562,075044708;55;3;5;0;721,29; 
85405,72164;60;3;6;8;586,17;Belkin
56470,90323;67;1;7;8;541,15;Belkin
111928,534857498;26;3;14;7;703,96; 
107620,9605;35;3;16;7;609,13;Elago
64608,6596;74;3;15;3;667,49;Belkin
51866,46311;76;2;12;5;610,53;Belkin
142994,7683;33;4;11;7;754,1;Elago
145090,3824;72;4;1;4;682,28;Belkin
30194,08603;59;2;18;0;532,05;Belkin
91781,4509904461;74;2;7;6;676,99; 
138179,8618;46;3;20;8;769,87;Elago
117047,3978;28;3;2;6;607,92;Elago
46349,92674;37;2;15;2;553,98;Elago
125507,2909;39;3;6;8;778,46;Elago
149384,5322;58;3;11;2;685,62;Elago
53751,26981;60;2;20;4;637,34;Belkin
72408,97041;56;2;6;4;625,04;Elago
57968,57117;42;1;8;3;641,73;Elago
129697,6336;24;4;1;6;686,38;Elago
26692,0283549079;56;2;18;0;582,1; 
39926,77684;55;1;7;1;564,18;Elago
76193,94724;58;2;16;8;657,09;Belkin
130689,675569502;63;2;5;2;692,82; 
110135,615530551;52;3;14;8;710,27; 
93369,01623;49;2;9;8;617,03;Belkin
21964,18315;77;1;20;7;484,27;Belkin
117490,8099;39;2;10;4;697,18;Elago
39767,5917981918;78;2;4;1;545,14; 
32468,90644;46;2;18;3;511,51;Elago
110271,799332993;64;3;6;4;736,58; 
121516,5626;22;2;20;7;669,13;Elago
33634,70899;48;2;1;2;495,48;Elago
75602,0568838104;59;3;18;0;533,84; 
29914,23153;65;1;15;3;533,59;Elago
25522,35673;41;1;15;4;571,9;Elago
138676,133459411;60;2;17;6;636,8; 
46026,1321197589;59;1;4;1;569,9; 
93946,73853;41;3;14;8;631,37;Elago
69973,84603;56;2;3;6;646,41;Belkin
89088,4442959396;73;2;5;6;610,16; 
137547,452;40;3;10;2;714,45;Elago
20000;71;1;18;8;578,71;Elago
96865,88985;35;2;8;1;582,25;Belkin
134347,8464;68;4;1;7;737,88;Belkin
121783,754229374;80;2;19;0;677,22; 
20000;23;1;20;2;512,02;Elago
135383,0026;60;3;10;3;821,42;Elago
74960,58396;43;3;8;1;639;Elago
133301,1777;72;3;3;6;817,42;Belkin
140784,7192;60;4;11;4;826,37;Belkin
118558,192906298;24;3;4;5;734,61; 
34963,88809;54;1;15;6;612,15;Elago
93839,5877370681;46;2;20;1;653,88; 
67565,30043;29;2;20;3;521,82;Belkin
134176,4193;24;3;14;2;799,47;Elago
140064,9021;79;4;11;7;736,57;Belkin
101451,951332659;59;2;9;4;683,83; 
104972,910533577;54;3;9;7;579,35; 
82647,31202;69;2;8;0;620,91;Belkin
152813,137662468;56;3;11;1;788,14; 
74119,18911;27;3;7;1;546,75;Elago
113153,9037;33;2;5;2;748,63;Elago
56904,7371864259;25;2;1;5;493,86; 
61588,1161;43;2;3;8;663,99;Elago
58570,19329;41;2;19;6;500,26;Belkin
137966,867187158;25;4;8;2;788,23; 
133667,589681615;54;2;5;4;797,42; 
96402,5085105844;52;2;2;1;734,34; 
67254,26416;43;1;4;8;603,39;Elago
83675,28827;50;3;16;2;548,85;Belkin
109499,1868;29;3;14;8;638,35;Elago
33889,71179;27;1;3;0;558,45;Elago
125452,1207;42;3;14;1;772,91;Elago
40269,0560677907;28;2;20;5;516,51; 
47907,45801;73;2;10;4;525,38;Elago
23575,22444;53;1;18;6;592,38;Elago
101444,067268245;44;3;9;1;616,58; 
45245,74867;54;1;8;8;633,02;Elago
109186,7874;78;3;10;8;698,39;Elago
109224,2658;20;3;3;0;623,89;Elago
150283,130603717;39;4;1;8;745,01; 
147905,1644;66;4;1;0;768,51;Belkin
41545,1609334995;53;1;17;6;641,61; 
143173,668344726;47;4;1;8;772,4; 
65202,86578;50;2;7;6;642,4;Elago
147729,2262;64;4;3;1;671,77;Belkin
72533,3121422669;28;1;7;0;521,18; 
120580,96101116;73;3;12;4;707,74; 
39288,2241799909;25;2;20;3;489,92; 
143511,4509;60;4;1;6;778,29;Elago
100328,41843036;76;3;10;1;683,16; 
110539,0599;64;3;3;6;686,99;Belkin
69429,22221;63;1;5;8;539,76;Belkin
32480,5462;38;1;15;3;535,51;Elago
62025,7304549976;58;2;8;8;605,63; 
90247,7766;37;3;5;0;685,61;Belkin
40327,09402;62;1;20;4;478,71;Elago
75627,6772831386;64;3;3;0;574,99; 
51053,51946;30;1;20;5;513,71;Elago
105633,221;80;3;7;6;589,22;Belkin
97877,88397;66;3;17;2;634,08;Elago
77314,1968826452;30;3;4;0;686,15; 
109851,8806;72;3;6;7;750,36;Elago
49256,85395;80;3;15;4;540,47;Belkin
149595,597310498;71;3;13;6;807,19; 
143383,2453;36;3;1;0;672,94;Elago
125844,750564457;41;2;1;2;676,05; 
122854,930162732;68;2;1;2;615,68; 
76744,99596;58;2;6;2;710,8;Belkin
43215,3032;55;1;8;4;568,38;Elago
57458,081;57;2;20;0;674,42;Elago
91764,73038;73;3;15;0;602,63;Elago
88495,6985997509;27;2;6;8;626,2; 
136953,387943917;62;3;4;4;710,35; 
69968,73699;67;1;17;3;518,86;Belkin
97946,85646;39;3;8;3;643,71;Belkin
137181,574;42;3;19;4;655,23;Elago
143154,8335;72;4;1;2;726,37;Belkin
105005,4572;47;2;10;5;616,79;Belkin
83676,606463243;38;2;19;7;599,8; 
39092,011640827;37;1;20;2;603,62; 
115576,148070568;24;3;3;7;623,47; 
66557,0296321136;65;1;10;3;511,52; 
120565,98912835;31;3;13;5;752,35; 
115320,613085584;63;3;12;6;726,28; 
30872,67502;50;2;1;6;586,41;Belkin
58187,84309;74;2;16;7;598,77;Elago
95415,7984;67;3;2;2;745,7;Belkin
78551,9328000769;48;3;12;4;652,07; 
134898,066341462;30;2;14;3;684,07; 
70484,28842;64;3;16;3;615,77;Belkin
106800,3193;47;2;13;1;674,33;Belkin
24663,18316;20;1;15;1;593,42;Belkin
141629,1991;73;4;1;7;707,84;Elago
118125,73;53;3;8;2;719,19;Belkin
140983,6849;37;3;3;0;694,73;Elago
104430,6109;65;2;8;8;591,99;Belkin
91507,33554;63;3;4;0;620,74;Elago
109579,1435;20;2;10;2;772,52;Elago
142847,0274;50;4;11;0;834,98;Elago
62157,3900448768;54;2;8;3;668,5; 
125159,794920005;22;4;13;6;790,7; 
134368,5674;55;3;17;3;749,35;Elago
87554,25455;36;2;9;6;681,65;Belkin
149629,429868349;51;4;1;2;683,01; 
41214,3223000556;76;2;19;1;542,3; 
145935,892802951;71;3;11;1;657,59; 
53549,8603830385;20;2;7;4;517,23; 
86655,5891633101;61;3;17;7;547,35; 
73181,52598;42;3;3;5;565,52;Belkin
86673,28879;49;2;12;2;652,69;Belkin
110802,845923869;59;2;16;3;632,96; 
139079,393;63;3;13;5;649,75;Belkin
134821,6579;60;4;1;5;701,12;Belkin
79881,2056464139;41;2;1;4;715,29; 
74084,2905166911;69;2;18;3;697,73; 
120540,199;25;2;10;3;727,58;Elago
110865,339;70;3;3;2;681;Elago
108428,76913552;41;2;4;2;726,62; 
126073,497316343;33;4;14;8;689,07; 
40311,5352298416;72;2;10;0;526,18; 
28714,13668;29;2;15;6;543,96;Elago
72386,56674;34;3;17;1;585,36;Belkin
161175,475320974;32;4;1;5;780,86; 
134575,416342353;40;3;14;2;784,05; 
79562,712479198;74;2;13;8;684,35; 
134279,613171768;52;3;16;8;803,23; 
125414,849471589;61;3;20;4;631,98; 
29081,35286;71;1;18;4;618,59;Belkin
146887,517152401;42;3;11;4;779,85; 
32794,0407067673;32;2;15;5;451,72; 
73758,7234296433;45;2;7;0;544,99; 
46904,8202828726;63;1;3;0;529,68; 
41786,97924;35;2;16;0;515,84;Elago
44413,93175;39;2;20;6;513,84;Elago
75803,7085654388;77;3;7;4;589,62; 
98459,43747;48;3;19;1;706,81;Belkin
27421,7625;22;2;18;2;588,48;Elago
149567,9832;41;4;1;2;765,59;Elago
110068,3595;66;3;4;1;599,52;Belkin
83489,9339071157;80;2;5;8;588,42; 
124026,4977;41;4;2;6;743,16;Elago
87499,36909;54;2;6;4;600,49;Belkin
60052,25932;23;2;8;7;659,05;Elago
69848,13866;61;2;15;2;645,33;Belkin
38214,77557;33;1;8;6;502,67;Elago
111916,2555;53;2;16;8;767,08;Belkin
143439,078491461;25;4;1;6;673,74; 
80887,62216;76;3;18;2;609,42;Belkin
64064,33504;30;2;12;3;677;Elago
85662,41886;43;2;7;3;575,96;Belkin
121679,8181;63;2;13;5;654,11;Belkin
24103,17719;39;1;8;3;501,62;Elago
23450,9443857878;26;2;15;3;541,51; 
135801,2067;63;3;17;4;668,87;Belkin
47130,62186;22;2;6;6;592,09;Belkin
73868,29483;71;2;8;6;653,74;Belkin
94506,292446178;33;3;20;1;583,96; 
138597,4106;66;3;12;8;681,82;Belkin
108257,857;69;2;6;6;720,93;Elago
106701,7769;36;2;19;2;757,37;Elago
128060,803;50;3;14;1;786,34;Elago
83499,84104;78;3;19;3;619,27;Belkin
55621,78875;27;2;10;2;553,92;Elago
89248,67214;42;3;15;0;717,58;Belkin
29519,3315711509;69;2;15;2;551,96; 
37200,74208;32;2;7;6;516,53;Elago
98857,91676;44;3;14;7;657,79;Belkin
110354,875273102;67;3;8;5;715; 
40024,5933382573;35;2;1;1;479,5; 
96707,04949;46;3;8;1;677,15;Belkin
115109,316716422;55;2;13;7;751,83; 
117648,8732;52;2;8;6;709,3;Belkin
46905,2166530817;54;1;20;6;482,22; 
83280,68058;73;2;17;5;560,68;Elago
124561,5788;47;2;17;3;683,87;Belkin
94817,6178394809;47;2;3;1;717,11; 
23154,39112;50;1;18;1;596,59;Elago
67518,3041097627;53;2;7;8;588,47; 
113898,8172;62;3;16;3;639,64;Belkin
133635,9203;53;3;2;1;733,46;Elago
132271,6168;43;3;8;2;635,58;Elago
102952,0813;59;2;8;4;585,67;Belkin
46644,69845;57;1;15;3;616,53;Elago
116410,6911;52;2;5;4;627,91;Belkin
137266,827763213;63;3;14;3;781,41; 
97557,96861;21;3;20;7;667,95;Elago
103600,8864;51;2;7;1;650,21;Belkin
134563,7453;55;4;1;8;787,81;Belkin
101567,914598356;80;2;5;1;724,04; 
63599,5948;49;2;3;1;613,13;Elago
30621,61091;28;2;18;3;577,13;Elago
97117,16233;47;2;7;1;710,04;Belkin
107888,6784;38;2;8;7;599,7;Elago
99898,2147789318;75;3;8;5;694,27; 
78262,5584583574;52;3;7;8;619,28; 
134345,3401;51;4;20;7;778,45;Elago
81045,25247;50;3;5;6;609,46;Belkin
141271,1054;80;3;5;2;665,15;Elago
139050,757;50;4;14;3;705,01;Elago
69404,31115;24;2;4;4;684,96;Elago
39460,05735;44;2;19;5;603,04;Elago
79922,61046;46;2;4;2;716,41;Belkin
57843,28133;53;2;8;8;494,61;Elago
48455,298224415;76;2;12;4;557,67; 
64833,9514832075;73;2;3;0;570,6; 
26119,1436;79;2;18;3;477,38;Belkin
46120,6764146195;36;1;8;2;640,13; 
90262,11826;61;3;7;6;593,73;Elago
100606,949104048;60;3;17;5;648,98; 
33838,5420965494;72;2;15;1;538,92; 
93289,55029;69;2;3;4;609,7;Belkin
35832,3965724607;24;1;18;2;478,67; 
51238,95397;60;3;20;4;610,08;Belkin
70983,50131;42;2;10;4;572,37;Belkin
141529,1453;37;3;11;5;781,52;Elago
60741,36284;52;2;8;3;573,56;Elago
126902,24;39;3;7;5;642,51;Elago
60980,06702;23;2;3;1;559,42;Elago
119306,9695;23;3;17;2;642,93;Elago
89331,9747;24;3;19;7;651,12;Elago
91932,3624015566;41;2;5;6;560,49; 
107901,0196;47;3;20;3;633,26;Belkin
49799,99801;53;3;3;6;519,02;Elago
140151,55111364;68;3;19;0;800,76; 
135284,1794;53;4;16;3;660,55;Elago
50877,3387974039;75;1;8;8;597,64; 
20630,1253;36;1;15;3;597,74;Elago
87202,79325;29;2;18;0;721,05;Belkin
68654,16653;70;2;3;6;692,19;Belkin
36171,22581;56;2;5;6;612,8;Belkin
92107,27966;65;3;5;6;592,24;Belkin
56536,47129;35;1;15;7;593,38;Belkin
113978,512606971;55;2;12;0;774,89; 
71638,0174216438;42;2;8;3;677,08; 
35401,86149;56;1;16;3;555,45;Elago
71223,8764932227;79;1;12;1;576,41; 
96639,06459;36;2;8;7;611,96;Elago
38710,7261;43;1;16;1;541,44;Elago
86845,21208;28;3;7;1;637,66;Belkin
138959,8242;66;3;3;1;796,14;Belkin
83430,812328528;44;3;13;8;694,26; 
141067,771571495;33;3;11;4;766; 
117449,0895;20;4;1;8;747,95;Elago
121476,0339;46;2;3;3;763,5;Belkin
83866,7287252723;41;3;12;3;564,38; 
134098,9914;73;3;6;6;689,99;Belkin
130911,5668;20;3;13;3;661,35;Elago
25203,10564;73;1;15;4;541,01;Belkin
58089,91395;45;2;7;5;661,33;Elago
20000;27;1;18;8;576,66;Elago
35993,2519682757;37;1;7;8;550,17; 
140768,5704;35;3;11;6;676,96;Elago
116674,4024;76;3;2;7;663,3;Belkin
130912,3629;77;3;3;0;707,01;Belkin
20000;56;1;18;3;504,81;Elago
26844,38646;41;1;15;4;523,27;Elago
48346,5153513305;35;1;7;2;541,14; 
39422,5579;51;2;8;0;561,84;Elago
120937,8289;27;3;2;0;633,75;Elago
104126,7439;62;3;4;3;592,22;Belkin
79581,3798764554;55;2;9;1;558,33; 
114610,9006;39;3;12;1;764,32;Elago
67055,36477;76;3;10;0;542,53;Belkin
91623,0291896771;41;2;14;7;609,65; 
100499,076115268;36;2;13;8;649,88; 
105696,4348;57;3;20;7;598,95;Belkin
79419,83781;34;2;15;6;602,43;Belkin
76387,9167335102;51;2;19;6;558,86; 
24835,20515;24;2;20;1;451,78;Elago
45727,85256;26;1;12;2;529,16;Elago
110508,1623;45;3;13;0;708,86;Belkin
103230,298795126;46;3;10;1;587,17; 
139666,774359647;80;3;20;2;648,29; 
76640,7905;77;2;7;1;620,01;Belkin
76929,37504;72;2;4;2;556,66;Elago
32219,93875;49;2;20;2;513,17;Elago
61983,07177;63;2;8;4;502,42;Elago
122459,61456268;33;3;20;3;728,53; 
136077,0372;69;2;9;4;768,85;Elago
64945,98998;44;3;6;0;679,7;Elago
87444,3250743073;51;2;6;1;705,76; 
20000;39;1;17;0;500,43;Elago
61587,24186;39;2;4;3;557,39;Elago
87262,42129;20;3;1;5;590,11;Belkin
77195,86421;50;2;9;4;638,57;Belkin
76014,66873;32;3;10;0;535,18;Belkin
125821,245;64;3;1;2;685,47;Elago
103500,4482;33;2;14;0;756,89;Elago
29056,47111;72;2;15;0;620,84;Belkin
106576,9333;36;3;3;6;700,1;Elago
35744,4189265225;46;2;4;0;600,24; 
107516,6888;80;3;10;6;610,23;Elago
38970,5770662027;73;2;1;5;524,43; 
69295,7296761018;26;3;20;3;520,68; 
56552,53498;34;1;3;7;605,14;Elago
34128,05695;20;2;15;1;484,09;Elago
114101,4778;78;3;16;4;651,7;Elago
119145,5587;30;3;3;2;651,89;Elago
105879,7572;39;3;4;8;732,4;Belkin
85098,67927;31;3;14;6;676,6;Belkin
147468,3665;29;3;20;1;665,16;Elago
70773,80677;76;2;12;3;655,67;Belkin
99931,44329;22;2;2;4;752,08;Elago
28833,40129;45;2;15;5;501,18;Elago
31541,98458;48;2;15;4;484,95;Elago
130079,105816191;43;4;10;5;684,94; 
59612,96404;23;2;15;0;628,31;Belkin
66594,5294081637;51;2;4;7;515,08; 
128342,985694969;64;4;13;3;752,34; 
39983,42779;77;1;20;8;495,18;Belkin
91852,88014;69;3;9;5;628,71;Elago
62016,66214;44;2;8;2;575,42;Elago
125278,0739;78;2;9;3;656,28;Belkin
59853,8572191273;41;2;17;6;655,06; 
147375,8604;50;3;8;6;830,5;Elago
85931,735618961;79;2;18;2;560,57; 
57178,1252072937;40;2;3;3;494,34; 
135364,222;35;4;9;7;688,04;Elago
75608,915;37;2;9;2;661,38;Belkin
47023,59846;71;2;1;4;505,76;Belkin
33574,0167988624;76;1;8;2;509,82; 
51179,29175;41;2;7;7;497,87;Elago
137576,1968;50;4;13;3;645,75;Elago
133998,635871378;24;4;14;5;739,47; 
24963,6244403048;42;2;20;6;470,95; 
70329,3571;40;3;17;7;641,5;Elago
33862,7820782936;64;2;15;8;616,03; 
20738,6906;46;2;18;5;539,56;Elago
65279,7651463731;64;3;20;1;587,14; 
93650,3206572155;71;3;17;8;634,74; 
87274,26959;48;2;14;4;647,75;Belkin
99898,87308;46;3;3;0;705,84;Belkin
84138,00065;67;2;12;2;648,77;Belkin
71574,4588965325;69;2;4;6;677,86; 
153287,012085252;43;4;14;1;721,01; 
98549,0531702492;62;2;13;3;583,52; 
111228,2913;75;3;9;7;736,45;Belkin
63331,49123;43;3;1;0;577;Elago
44542,1290783744;58;2;3;6;539,34; 
57267,1306254285;37;3;17;7;616,7; 
143473,487081944;63;3;11;3;739,52; 
81748,39838;78;3;12;1;594,55;Belkin
123515,7833;63;4;1;8;753,13;Elago
110633,942450163;37;3;1;2;728,7; 
147827,612293302;57;4;1;8;765,31; 
102886,4272;24;3;12;6;736,8;Elago
87952,01927;76;3;8;1;557,62;Elago
156723,278576594;25;4;14;6;823,44; 
85218,17072;73;3;16;7;560,12;Belkin
93173,00121;34;3;14;2;584,62;Belkin
71726,8059885276;70;3;15;0;658,57; 
32937,2168908621;35;2;20;4;513,39; 
138828,327;75;3;14;0;769,92;Elago
130592,6381;31;4;4;7;727,13;Elago
74983,36147;20;2;10;0;610,18;Belkin
42393,3191889285;71;2;8;4;468,5; 
115547,394729578;24;3;14;8;726,5; 
133005,3065;50;2;13;5;720,1;Elago
126732,9237;53;3;7;4;794,42;Belkin
108254,2826;37;2;6;1;721,03;Elago
35235,89945;25;2;20;7;472,45;Elago
80197,8061;36;2;3;1;643,78;Belkin
93797,91627;56;2;3;0;602,9;Belkin
50803,80807;68;2;3;5;635,12;Belkin
87439,10775;56;3;5;7;701,5;Elago
127317,3069;21;2;4;3;637,4;Elago
47576,0918448458;62;2;1;3;629,55; 
153654,438348722;56;3;11;0;811,99; 
151318,582223094;20;4;3;4;769,65; 
29482,08019;56;1;20;1;499,64;Belkin
65739,30494;45;2;18;1;526,05;Elago
83009,14572;28;3;4;4;647,01;Belkin
27467,1068;60;2;7;7;589,46;Elago
142470,6359;30;3;7;2;802,75;Elago
24755,25067;61;1;18;4;575,75;Belkin
73449,8843;22;3;1;1;692,81;Elago
64706,13303;24;2;8;5;676,49;Elago
42033,63065;31;2;7;8;503,26;Elago
26032,75985;66;2;20;6;481,34;Belkin
25672,78082;61;2;15;7;603,23;Elago
26094,6211;35;2;20;6;454,91;Elago
104896,5218;65;3;7;1;725,03;Elago
123496,1005;41;3;7;2;695,96;Belkin
83805,326564092;37;2;9;7;554,33; 
29183,0902;33;2;20;3;448,02;Elago
64684,6500122798;75;1;17;1;532,82; 
45007,40951;66;2;20;7;489,49;Belkin
42479,86917;24;1;5;7;598,74;Elago
129476,47;37;2;10;4;710,69;Elago
143424,8941;35;3;12;2;741,34;Elago
79785,62811;53;2;5;6;640,06;Belkin
63018,83973;30;2;7;1;524,09;Elago
52574,00354;40;3;5;8;577,07;Elago
129589,7052;41;3;3;7;637,86;Elago
140621,0553;32;2;11;8;795,02;Elago
98841,81953;46;3;13;6;590,56;Elago
140401,642;53;3;11;1;774,78;Elago
25684,83443;31;2;20;8;503,83;Elago
83806,72065;54;3;13;2;610,7;Belkin
51342,35797;65;2;18;5;535,45;Elago
108764,638;33;3;16;2;658,71;Elago
49177,6892419048;77;2;12;2;629,38; 
103158,6319;44;2;5;0;668,49;Belkin
133984,2883;74;4;2;2;688,48;Elago
143725,4362;66;4;11;8;807,21;Elago
150000;53;3;11;4;842,78;Elago
29544,59758;39;1;18;6;482,83;Elago
116983,436836234;31;3;16;7;737,59; 
34233,81981;33;2;17;3;606,42;Elago
145818,905585516;46;3;11;6;749,3; 
91879,1266065595;27;2;15;8;648,84; 
120751,165;68;3;3;5;737,65;Belkin
57681,89523;77;1;3;3;555,83;Belkin
102144,8254;56;3;13;5;613,5;Belkin
85179,43878;24;2;16;0;612,13;Belkin
61538,79963;41;3;7;3;548,35;Elago
120978,089927571;38;3;13;4;687,54; 
131752,5628;62;3;2;8;649,85;Elago
58658,3779305782;61;2;20;3;504,27; 
116000,494;41;3;12;1;608,12;Belkin
42728,55432;71;2;6;4;505,94;Elago
135012,8618;41;3;17;0;713,72;Elago
100887,854357368;61;3;9;4;686,55; 
136722,5203;27;2;17;5;660,1;Elago
61808,3330783813;61;2;20;1;622,34; 
121152,539498253;43;3;16;6;620,39; 
32179,7693016455;29;2;18;2;594,85; 
82523,83897;51;2;8;3;592,32;Belkin
84172,34974;80;2;16;0;661,36;Belkin
91015,0457985634;40;2;2;3;560,49; 
150000;47;3;1;0;739,37;Elago
116224,464790581;77;3;16;1;683,06; 
117296,468539835;38;2;6;6;654,8; 
58145,1260850315;61;3;1;7;522,61; 
126464,1693;31;3;20;2;771,94;Elago
149106,719937229;21;4;1;6;789,74; 
147368,174047475;74;3;11;3;652; 
92412,47062;51;2;20;2;732,76;Belkin
26357,75477;38;2;20;6;461,54;Elago
125810,7478;74;2;3;0;726,64;Belkin
65687,3435581267;76;2;7;7;610,59; 
67875,76522;38;2;15;1;673,83;Elago
39351,0803292867;62;2;18;8;579,02; 
82223,45523;43;2;15;7;686,1;Belkin
111996,403;28;3;14;3;752,88;Elago
41015,69891;66;1;15;4;517,23;Belkin
85473,7972568718;65;2;13;8;623,13; 
25401,91905;43;1;12;3;541,1;Elago
133101,2367;23;4;14;2;668,32;Elago
45140,35892;65;2;20;7;482,63;Elago
135712,7884;45;2;19;3;770,35;Elago
140636,278435397;46;3;11;0;650,15; 
89249,2607021995;80;2;8;4;620,91; 
20358,59768;76;2;15;6;543,12;Belkin
